resultsFileName : 2016-05-18_linux_v2.1.0_node-v4.2.4_v100to1k_1463612121882.json
seq       nT       nO       nP    T-q50   T-q95   T-q99   T-max  T-stdev  P-q50   P-q95     mT%     mO%   testName                                                                 
 20     1000     1000        1    0.057   0.061   0.068   0.668   0.026   0.000   0.000 100.000   0.100   filterJsArray_k1to100_fixedKey_k1d_v1kto1k                                 
 28     1000     1000        1    0.140   0.155   0.164   0.909   0.025   0.000   0.000 100.000   0.100   filterJsArray_k1to100_fixedKey_k4d_v1kto1k                                 
 29      100      100      100    0.703   0.784   0.817   0.818   0.053   0.000   0.000 100.000   1.000   filter_k100to100_m100_v100to100                                            
 10      100      100       10    0.352   0.446   0.753   0.930   0.072   0.000   0.000  54.000   0.540   filter_k10to100_m50_v100to100                                              
  1     1000     1000       11    3.408   4.632   5.453  12.091   0.678   0.000   0.000  50.200   0.050   filter_k10to100_m50_v1kto1k                                                
  7     1000      100        1    0.459   0.700   0.822   1.353   0.126   0.005   0.007  81.500   1.933   filter_k1to100_charDotStar_v1kto100                                        
 37     1000     1000        1    4.201   6.651   7.632   7.840   1.100   0.004   0.007 100.000   1.886   filter_k1to100_charDotStar_v1kto1k                                         
 11     1000     1000        1    1.279   1.354   2.359   5.844   0.252   0.001   0.001 100.000   0.100   filter_k1to100_fixedKey_k1d_v1kto1k                                        
  5     1000     1000        1    4.504   5.555   6.267 116.463   3.586   0.005   0.006 100.000   0.100   filter_k1to100_fixedKey_k4d_v1kto1k                                        
 36      100      100        1    0.304   0.383   0.960   1.260   0.105   0.003   0.004  56.000   0.560   filter_k1to100_m50_v100to100                                               
  2     1000     1000        1    3.269   4.366   5.210   9.877   0.576   0.003   0.004  49.300   0.049   filter_k1to100_m50_v1kto1k                                                 
 14      100      100        1    0.192   0.222   0.517   0.691   0.051   0.002   0.002  42.000   4.060   filter_k1to1_pRegDotStar_tWord_m50_v100to100                               
 27     1000     1000        1    1.811   2.399   2.794   3.663   0.212   0.002   0.002  50.600   4.580   filter_k1to1_pRegDotStar_tWord_m50_v1kto1k                                 
 13      100      100        1    0.126   0.139   0.155   0.159   0.005   0.001   0.001  57.000   0.570   filter_k1to1_pWord_tWord_m50_v100to100                                     
